timestamp,tank_id,pH,EC_mS_cm,temp_C,do_mg_L
2025-12-02 07:20:00,TANK_02,6.085,1.378,21.74,8.09
2025-12-02 07:30:00,TANK_02,6.075,1.381,21.69,8.06
2025-12-02 07:40:00,TANK_02,6.061,1.385,21.64,8.17
2025-12-02 07:50:00,TANK_02,6.069,1.4,21.41,8.2
2025-12-02 08:00:00,TANK_02,6.081,1.418,21.52,8.0
2025-12-02 08:10:00,TANK_02,6.084,1.412,21.65,8.27
2025-12-02 08:20:00,TANK_02,6.08,1.407,21.42,8.11
2025-12-02 08:30:00,TANK_02,6.09,1.397,21.62,8.15
2025-12-02 08:40:00,TANK_02,6.082,1.413,21.43,8.17
2025-12-02 08:50:00,TANK_02,6.083,1.419,21.78,8.4
2025-12-02 09:00:00,TANK_02,6.094,1.417,21.55,8.27
2025-12-02 09:10:00,TANK_02,6.104,1.405,21.42,8.14
2025-12-02 09:20:00,TANK_02,6.089,1.426,22.06,8.1
2025-12-02 09:30:00,TANK_02,6.097,1.432,21.82,7.93
2025-12-02 09:40:00,TANK_02,6.109,1.441,21.69,8.22
2025-12-02 09:50:00,TANK_02,6.112,1.442,21.81,8.11
2025-12-02 10:00:00,TANK_02,6.104,1.439,21.8,7.99
2025-12-02 10:10:00,TANK_02,6.094,1.449,21.9,8.06
2025-12-02 10:20:00,TANK_02,6.089,1.481,21.98,8.26
2025-12-02 10:30:00,TANK_02,6.089,1.482,21.96,8.03
2025-12-02 10:40:00,TANK_02,6.093,1.478,21.88,8.03
2025-12-02 10:50:00,TANK_02,6.09,1.473,22.01,8.18
2025-12-02 11:00:00,TANK_02,6.098,1.485,22.01,8.16
2025-12-02 11:10:00,TANK_02,6.119,1.488,22.3,8.03
2025-12-02 11:20:00,TANK_02,6.107,1.496,22.18,5.23
2025-12-02 11:30:00,TANK_02,6.107,1.489,22.2,8.02
2025-12-02 11:40:00,TANK_02,6.127,1.471,22.2,8.08
2025-12-02 11:50:00,TANK_02,6.137,1.483,22.36,8.01
2025-12-02 12:00:00,TANK_02,6.119,1.474,22.56,7.98
2025-12-02 12:10:00,TANK_02,6.124,1.48,22.62,7.96
2025-12-02 12:20:00,TANK_02,6.116,1.484,22.47,7.89
2025-12-02 12:30:00,TANK_02,6.126,1.475,22.49,8.01
2025-12-02 12:40:00,TANK_02,6.138,1.487,22.54,8.0
2025-12-02 12:50:00,TANK_02,6.143,1.487,22.67,7.79
2025-12-02 13:00:00,TANK_02,6.164,1.475,23.09,7.72
2025-12-02 13:10:00,TANK_02,6.158,1.498,22.73,8.01
2025-12-02 13:20:00,TANK_02,6.156,1.5,22.91,7.87
2025-12-02 13:30:00,TANK_02,6.148,1.494,23.04,7.89
2025-12-02 13:40:00,TANK_02,6.147,1.497,23.01,7.86
2025-12-02 13:50:00,TANK_02,6.141,1.508,23.18,7.73
2025-12-02 14:00:00,TANK_02,6.144,1.519,23.17,7.84
2025-12-02 14:10:00,TANK_02,6.129,1.524,23.38,7.95
2025-12-02 14:20:00,TANK_02,6.126,1.52,23.12,7.76
2025-12-02 14:30:00,TANK_02,6.138,1.54,23.34,7.8
2025-12-02 14:40:00,TANK_02,6.146,1.541,23.35,8.03
2025-12-02 14:50:00,TANK_02,6.154,1.55,23.68,7.97
2025-12-02 15:00:00,TANK_02,6.147,1.556,23.74,7.74
2025-12-02 15:10:00,TANK_02,6.146,1.564,23.61,7.77
2025-12-02 15:20:00,TANK_02,6.128,1.577,23.71,7.71
2025-12-02 15:30:00,TANK_02,6.131,1.566,23.81,7.86
2025-12-02 15:40:00,TANK_02,6.136,1.575,24.05,7.62
2025-12-02 15:50:00,TANK_02,6.143,1.581,24.16,7.47
2025-12-02 16:00:00,TANK_02,6.145,1.579,23.95,7.7
2025-12-02 16:10:00,TANK_02,6.149,1.585,23.95,7.85
2025-12-02 16:20:00,TANK_02,6.179,1.586,24.28,7.59
2025-12-02 16:30:00,TANK_02,6.174,1.589,24.42,7.63
2025-12-02 16:40:00,TANK_02,6.174,1.583,24.13,7.7
2025-12-02 16:50:00,TANK_02,6.189,1.591,24.31,7.63
2025-12-02 17:00:00,TANK_02,6.199,1.573,24.32,7.67
2025-12-02 17:10:00,TANK_02,6.22,1.568,24.52,7.69
2025-12-02 17:20:00,TANK_02,6.202,1.566,24.48,7.45
2025-12-02 17:30:00,TANK_02,6.202,1.566,24.27,7.75
2025-12-02 17:40:00,TANK_02,6.194,1.588,24.32,7.7
2025-12-02 17:50:00,TANK_02,6.195,1.582,24.59,7.41
2025-12-02 18:00:00,TANK_02,6.208,1.579,24.47,7.61
2025-12-02 18:10:00,TANK_02,6.007,1.573,24.55,7.43
2025-12-02 18:20:00,TANK_02,6.028,1.574,24.41,7.7
2025-12-02 18:30:00,TANK_02,6.03,1.579,24.99,7.55
2025-12-02 18:40:00,TANK_02,6.034,1.585,24.93,7.52
2025-12-02 18:50:00,TANK_02,6.037,1.6,24.61,7.44
2025-12-02 19:00:00,TANK_02,6.052,1.614,24.74,7.59
2025-12-02 19:10:00,TANK_02,6.045,1.608,24.63,7.63
2025-12-02 19:20:00,TANK_02,6.068,1.585,24.77,7.62
2025-12-02 19:30:00,TANK_02,6.072,1.594,24.83,7.51
2025-12-02 19:40:00,TANK_02,6.063,1.582,24.89,7.59
2025-12-02 19:50:00,TANK_02,6.065,1.576,24.67,7.6
2025-12-02 20:00:00,TANK_02,6.055,1.575,24.89,7.83
2025-12-02 20:10:00,TANK_02,6.055,1.567,25.13,7.35
2025-12-02 20:20:00,TANK_02,6.045,1.584,24.94,7.38
2025-12-02 20:30:00,TANK_02,6.04,1.587,24.59,7.57
2025-12-02 20:40:00,TANK_02,6.045,1.579,24.68,7.45
2025-12-02 20:50:00,TANK_02,6.046,1.591,24.63,7.7
2025-12-02 21:00:00,TANK_02,6.058,1.592,24.52,7.74
2025-12-02 21:10:00,TANK_02,6.05,1.59,24.82,7.49
2025-12-02 21:20:00,TANK_02,6.051,1.604,24.79,7.63
2025-12-02 21:30:00,TANK_02,6.055,1.61,24.74,7.58
2025-12-02 21:40:00,TANK_02,6.056,1.618,24.58,7.56
2025-12-02 21:50:00,TANK_02,6.054,1.602,24.59,7.59
2025-12-02 22:00:00,TANK_02,6.068,1.6,24.57,7.63
2025-12-02 22:10:00,TANK_02,6.072,1.597,24.88,7.48
2025-12-02 22:20:00,TANK_02,6.078,1.603,24.56,7.53
2025-12-02 22:30:00,TANK_02,6.08,1.602,24.22,7.73
2025-12-02 22:40:00,TANK_02,6.097,1.593,24.59,7.4
2025-12-02 22:50:00,TANK_02,6.097,1.586,24.32,7.68
2025-12-02 23:00:00,TANK_02,6.11,1.593,24.3,7.55
2025-12-02 23:10:00,TANK_02,6.105,1.587,24.33,7.65
2025-12-02 23:20:00,TANK_02,6.107,1.594,24.27,7.6
2025-12-02 23:30:00,TANK_02,6.106,1.587,24.36,7.73
2025-12-02 23:40:00,TANK_02,6.094,1.569,24.04,7.66
2025-12-02 23:50:00,TANK_02,6.101,1.596,24.01,7.66
2025-12-03 00:00:00,TANK_02,6.097,1.591,23.83,7.72
2025-12-03 00:10:00,TANK_02,6.097,1.594,24.2,7.73
2025-12-03 00:20:00,TANK_02,6.099,1.601,23.86,7.74
2025-12-03 00:30:00,TANK_02,6.087,1.609,23.87,7.73
2025-12-03 00:40:00,TANK_02,6.082,1.596,23.89,7.79
2025-12-03 00:50:00,TANK_02,6.088,1.6,23.77,7.84
2025-12-03 01:00:00,TANK_02,6.071,1.594,23.52,7.85
2025-12-03 01:10:00,TANK_02,6.065,1.602,23.49,7.89
2025-12-03 01:20:00,TANK_02,6.07,1.596,23.45,7.96
2025-12-03 01:30:00,TANK_02,6.081,1.603,23.42,7.86
2025-12-03 01:40:00,TANK_02,6.08,1.602,23.37,7.92
2025-12-03 01:50:00,TANK_02,6.079,1.609,23.22,7.68
2025-12-03 02:00:00,TANK_02,6.068,1.605,23.29,7.9
2025-12-03 02:10:00,TANK_02,6.067,1.606,23.22,7.77
2025-12-03 02:20:00,TANK_02,6.065,1.605,22.85,8.01
2025-12-03 02:30:00,TANK_02,6.079,1.61,23.1,7.96
2025-12-03 02:40:00,TANK_02,6.09,1.612,22.93,7.72
2025-12-03 02:50:00,TANK_02,6.098,1.608,22.65,7.91
2025-12-03 03:00:00,TANK_02,6.103,1.612,22.76,7.93
2025-12-03 03:10:00,TANK_02,6.08,1.628,22.37,7.93
2025-12-03 03:20:00,TANK_02,6.095,1.629,22.56,7.99
2025-12-03 03:30:00,TANK_02,6.09,1.639,22.52,8.0
2025-12-03 03:40:00,TANK_02,6.092,1.626,22.38,7.99
2025-12-03 03:50:00,TANK_02,6.078,1.628,22.25,7.97
2025-12-03 04:00:00,TANK_02,6.065,1.606,22.53,7.81
2025-12-03 04:10:00,TANK_02,6.054,1.607,22.47,7.9
2025-12-03 04:20:00,TANK_02,6.066,1.595,22.37,8.07
2025-12-03 04:30:00,TANK_02,6.059,1.598,22.1,7.94
2025-12-03 04:40:00,TANK_02,6.052,1.597,22.16,7.84
2025-12-03 04:50:00,TANK_02,6.047,1.598,22.37,8.08
2025-12-03 05:00:00,TANK_02,6.049,1.596,21.91,7.96
2025-12-03 05:10:00,TANK_02,6.059,1.605,22.23,7.98
2025-12-03 05:20:00,TANK_02,6.072,1.606,21.9,8.17
2025-12-03 05:30:00,TANK_02,6.072,1.602,22.1,8.0
2025-12-03 05:40:00,TANK_02,6.084,1.616,21.91,8.01
2025-12-03 05:50:00,TANK_02,6.075,1.601,21.96,8.02
2025-12-03 06:00:00,TANK_02,6.069,1.604,21.81,8.03
2025-12-03 06:10:00,TANK_02,6.069,1.611,22.04,8.01
2025-12-03 06:20:00,TANK_02,6.072,1.612,21.84,8.24
2025-12-03 06:30:00,TANK_02,6.067,1.599,21.83,8.24
2025-12-03 06:40:00,TANK_02,6.069,1.594,21.51,8.1
2025-12-03 06:50:00,TANK_02,6.066,1.583,21.55,8.0
2025-12-03 07:00:00,TANK_02,6.052,1.579,21.59,8.23
2025-12-03 07:10:00,TANK_02,6.057,1.59,21.63,8.19
2025-12-03 07:20:00,TANK_02,6.065,1.596,21.43,8.26
2025-12-03 07:30:00,TANK_02,6.069,1.586,21.46,8.23
2025-12-03 07:40:00,TANK_02,6.075,1.59,21.41,8.19
2025-12-03 07:50:00,TANK_02,6.098,1.597,21.77,7.99
2025-12-03 08:00:00,TANK_02,6.074,1.583,21.7,8.29
2025-12-03 08:10:00,TANK_02,6.066,1.583,21.6,8.11
2025-12-03 08:20:00,TANK_02,6.069,1.586,21.58,8.09
2025-12-03 08:30:00,TANK_02,6.081,1.598,21.5,8.2
2025-12-03 08:40:00,TANK_02,6.09,1.601,21.58,8.23
2025-12-03 08:50:00,TANK_02,6.09,1.599,21.76,8.13
2025-12-03 09:00:00,TANK_02,6.094,1.589,21.62,8.25
2025-12-03 09:10:00,TANK_02,6.107,1.595,21.5,8.38
2025-12-03 09:20:00,TANK_02,6.111,1.602,21.51,8.13
2025-12-03 09:30:00,TANK_02,6.116,1.593,21.7,8.04
2025-12-03 09:40:00,TANK_02,6.138,1.585,21.76,8.24
2025-12-03 09:50:00,TANK_02,6.132,1.578,21.67,8.25
2025-12-03 10:00:00,TANK_02,6.131,1.584,21.94,8.11
2025-12-03 10:10:00,TANK_02,6.125,1.568,21.77,8.14
2025-12-03 10:20:00,TANK_02,6.133,1.551,21.69,8.1
2025-12-03 10:30:00,TANK_02,6.152,1.547,22.01,8.21
2025-12-03 10:40:00,TANK_02,6.158,1.562,21.72,8.32
2025-12-03 10:50:00,TANK_02,6.153,1.563,22.01,8.29
2025-12-03 11:00:00,TANK_02,6.177,1.568,22.08,8.1
2025-12-03 11:10:00,TANK_02,6.188,1.57,22.01,7.99
2025-12-03 11:20:00,TANK_02,6.187,1.56,21.91,8.01
2025-12-03 11:30:00,TANK_02,6.195,1.57,22.3,7.93
2025-12-03 11:40:00,TANK_02,6.204,1.576,22.0,8.19
2025-12-03 11:50:00,TANK_02,6.206,1.594,22.23,8.03
2025-12-03 12:00:00,TANK_02,6.213,1.59,22.17,8.03
2025-12-03 12:10:00,TANK_02,6.213,1.61,22.51,7.95
2025-12-03 12:20:00,TANK_02,6.199,1.608,22.37,7.86
2025-12-03 12:30:00,TANK_02,6.201,1.598,22.39,7.98
2025-12-03 12:40:00,TANK_02,6.186,1.605,22.68,7.94
2025-12-03 12:50:00,TANK_02,6.199,1.609,22.59,7.92
2025-12-03 13:00:00,TANK_02,6.223,1.599,22.48,7.91
2025-12-03 13:10:00,TANK_02,6.231,1.595,22.75,7.82
2025-12-03 13:20:00,TANK_02,6.222,1.596,22.54,7.76
2025-12-03 13:30:00,TANK_02,6.228,1.602,22.92,8.12
2025-12-03 13:40:00,TANK_02,6.23,1.608,23.08,7.71
2025-12-03 13:50:00,TANK_02,6.228,1.606,23.07,7.74
2025-12-03 14:00:00,TANK_02,6.231,1.605,23.2,7.89
2025-12-03 14:10:00,TANK_02,6.234,1.637,23.4,7.86
2025-12-03 14:20:00,TANK_02,6.244,1.637,23.31,7.81
2025-12-03 14:30:00,TANK_02,6.259,1.649,23.15,7.7
2025-12-03 14:40:00,TANK_02,6.256,1.658,23.34,7.81
2025-12-03 14:50:00,TANK_02,6.252,1.664,23.53,7.68
2025-12-03 15:00:00,TANK_02,6.263,1.647,23.69,7.77
2025-12-03 15:10:00,TANK_02,6.249,1.662,23.71,7.78
2025-12-03 15:20:00,TANK_02,6.257,1.676,23.85,7.81
2025-12-03 15:30:00,TANK_02,6.255,1.668,23.67,7.78
2025-12-03 15:40:00,TANK_02,6.286,1.658,23.89,7.64
2025-12-03 15:50:00,TANK_02,6.273,1.659,23.86,7.77
2025-12-03 16:00:00,TANK_02,6.281,1.671,23.64,7.95
2025-12-03 16:10:00,TANK_02,6.3,1.676,24.08,7.74
2025-12-03 16:20:00,TANK_02,6.294,1.678,23.83,7.87
2025-12-03 16:30:00,TANK_02,6.299,1.669,24.03,7.7
2025-12-03 16:40:00,TANK_02,6.298,1.664,24.1,7.63
2025-12-03 16:50:00,TANK_02,6.284,1.66,24.13,7.65
2025-12-03 17:00:00,TANK_02,6.293,1.656,24.31,7.81
2025-12-03 17:10:00,TANK_02,6.308,1.647,24.4,7.66
2025-12-03 17:20:00,TANK_02,6.325,1.643,24.28,7.58
2025-12-03 17:30:00,TANK_02,,1.652,24.49,7.6
2025-12-03 17:40:00,TANK_02,6.345,1.673,24.21,7.98
2025-12-03 17:50:00,TANK_02,6.348,1.677,24.57,7.82
2025-12-03 18:00:00,TANK_02,6.335,1.67,24.39,7.65
2025-12-03 18:10:00,TANK_02,6.35,1.699,24.43,7.65
2025-12-03 18:20:00,TANK_02,6.349,1.696,24.35,7.56
2025-12-03 18:30:00,TANK_02,6.345,1.672,24.7,7.6
2025-12-03 18:40:00,TANK_02,6.344,1.676,24.47,7.83
2025-12-03 18:50:00,TANK_02,6.343,1.677,24.86,7.29
2025-12-03 19:00:00,TANK_02,6.336,1.673,24.44,7.58
2025-12-03 19:10:00,TANK_02,6.137,1.676,24.48,7.63
2025-12-03 19:20:00,TANK_02,6.119,1.679,24.61,7.57
2025-12-03 19:30:00,TANK_02,6.134,1.678,24.69,7.42
2025-12-03 19:40:00,TANK_02,6.137,1.694,24.75,7.83
2025-12-03 19:50:00,TANK_02,6.164,1.692,24.62,7.64
2025-12-03 20:00:00,TANK_02,6.177,1.697,24.88,7.6
2025-12-03 20:10:00,TANK_02,6.176,1.681,24.42,7.77
2025-12-03 20:20:00,TANK_02,6.167,1.669,24.74,7.58
2025-12-03 20:30:00,TANK_02,6.185,1.65,24.51,7.72
2025-12-03 20:40:00,TANK_02,6.19,1.658,24.59,7.59
2025-12-03 20:50:00,TANK_02,6.178,1.674,24.69,7.69
2025-12-03 21:00:00,TANK_02,6.175,1.668,24.57,7.54
2025-12-03 21:10:00,TANK_02,6.189,1.666,24.64,7.54
2025-12-03 21:20:00,TANK_02,6.198,1.663,24.52,7.53
2025-12-03 21:30:00,TANK_02,6.205,1.669,24.54,7.76
2025-12-03 21:40:00,TANK_02,6.194,1.661,24.43,7.76
2025-12-03 21:50:00,TANK_02,6.181,1.645,24.45,7.75
2025-12-03 22:00:00,TANK_02,6.176,1.652,24.41,7.49
2025-12-03 22:10:00,TANK_02,6.182,1.656,24.23,7.62
2025-12-03 22:20:00,TANK_02,6.168,1.663,24.33,7.55
2025-12-03 22:30:00,TANK_02,6.163,1.663,24.44,7.52
2025-12-03 22:40:00,TANK_02,6.174,1.652,24.35,7.54
2025-12-03 22:50:00,TANK_02,6.17,1.646,24.12,7.74
2025-12-03 23:00:00,TANK_02,6.175,1.641,24.11,7.77
2025-12-03 23:10:00,TANK_02,6.18,1.641,24.22,7.84
2025-12-03 23:20:00,TANK_02,6.17,1.636,24.04,7.78
2025-12-03 23:30:00,TANK_02,6.171,1.654,24.09,7.78
2025-12-03 23:40:00,TANK_02,6.172,1.669,23.97,7.88
2025-12-03 23:50:00,TANK_02,6.176,1.67,23.9,7.75
2025-12-04 00:00:00,TANK_02,6.171,1.681,23.85,7.87
2025-12-04 00:10:00,TANK_02,6.17,1.668,23.82,7.61
2025-12-04 00:20:00,TANK_02,6.155,1.665,23.59,7.78
2025-12-04 00:30:00,TANK_02,6.16,1.653,23.48,7.7
2025-12-04 00:40:00,TANK_02,6.157,1.663,23.68,7.95
2025-12-04 00:50:00,TANK_02,6.161,1.667,23.54,7.72
2025-12-04 01:00:00,TANK_02,6.168,1.689,23.48,7.8
2025-12-04 01:10:00,TANK_02,6.17,1.694,23.39,7.89
2025-12-04 01:20:00,TANK_02,6.157,1.708,23.15,8.21
2025-12-04 01:30:00,TANK_02,6.157,1.714,23.28,7.77
2025-12-04 01:40:00,TANK_02,6.152,1.713,22.94,7.98
2025-12-04 01:50:00,TANK_02,6.154,1.714,23.0,8.01
2025-12-04 02:00:00,TANK_02,6.169,1.724,22.82,8.05
2025-12-04 02:10:00,TANK_02,6.151,1.707,22.94,7.75
2025-12-04 02:20:00,TANK_02,6.152,1.707,22.92,7.78
2025-12-04 02:30:00,TANK_02,6.156,1.72,22.72,8.03
2025-12-04 02:40:00,TANK_02,6.143,1.719,22.93,7.97
2025-12-04 02:50:00,TANK_02,6.159,1.724,22.59,7.96
2025-12-04 03:00:00,TANK_02,6.152,1.702,22.54,7.94
2025-12-04 03:10:00,TANK_02,6.15,1.704,22.61,8.03
2025-12-04 03:20:00,TANK_02,6.138,1.71,22.18,7.86
2025-12-04 03:30:00,TANK_02,6.126,1.72,22.25,8.01
2025-12-04 03:40:00,TANK_02,6.131,1.73,22.44,7.92
2025-12-04 03:50:00,TANK_02,6.137,1.722,22.14,8.07
2025-12-04 04:00:00,TANK_02,6.137,1.713,22.07,8.25
2025-12-04 04:10:00,TANK_02,6.143,1.728,22.22,8.12
2025-12-04 04:20:00,TANK_02,6.13,1.719,22.02,8.19
2025-12-04 04:30:00,TANK_02,6.141,1.724,22.1,8.08
2025-12-04 04:40:00,TANK_02,6.155,1.722,21.75,7.96
2025-12-04 04:50:00,TANK_02,6.142,1.717,21.77,8.16
2025-12-04 05:00:00,TANK_02,6.125,1.713,21.7,7.97
2025-12-04 05:10:00,TANK_02,6.116,1.712,21.66,8.28
2025-12-04 05:20:00,TANK_02,6.129,1.716,21.84,8.03
2025-12-04 05:30:00,TANK_02,6.129,1.726,21.65,8.27
2025-12-04 05:40:00,TANK_02,6.138,1.708,21.66,8.04
2025-12-04 05:50:00,TANK_02,6.131,1.713,21.81,8.35
2025-12-04 06:00:00,TANK_02,6.128,1.71,21.37,8.05
2025-12-04 06:10:00,TANK_02,6.125,1.718,21.44,8.27
2025-12-04 06:20:00,TANK_02,6.129,1.729,21.36,8.1
2025-12-04 06:30:00,TANK_02,6.121,1.739,21.46,7.94
2025-12-04 06:40:00,TANK_02,6.118,1.742,21.5,8.05
2025-12-04 06:50:00,TANK_02,6.125,1.744,21.41,8.06
2025-12-04 07:00:00,TANK_02,6.12,1.743,21.4,8.32
2025-12-04 07:10:00,TANK_02,6.124,1.751,21.28,8.18
2025-12-04 07:20:00,TANK_02,6.124,1.759,21.26,8.08
2025-12-04 07:30:00,TANK_02,6.125,1.755,21.28,8.25
2025-12-04 07:40:00,TANK_02,6.113,1.746,21.22,8.33
2025-12-04 07:50:00,TANK_02,6.11,1.745,21.28,8.34
2025-12-04 08:00:00,TANK_02,6.107,1.764,21.32,8.13
2025-12-04 08:10:00,TANK_02,6.106,1.762,21.18,8.07
2025-12-04 08:20:00,TANK_02,6.1,1.759,21.5,8.29
2025-12-04 08:30:00,TANK_02,6.103,1.764,21.23,8.29
2025-12-04 08:40:00,TANK_02,6.114,1.767,21.18,8.24
2025-12-04 08:50:00,TANK_02,6.122,1.748,21.25,8.17
2025-12-04 09:00:00,TANK_02,6.126,1.737,21.12,8.27
2025-12-04 09:10:00,TANK_02,6.136,1.758,21.34,8.18
2025-12-04 09:20:00,TANK_02,6.159,1.757,21.37,8.42
2025-12-04 09:30:00,TANK_02,6.151,1.735,21.45,8.06
2025-12-04 09:40:00,TANK_02,6.16,1.734,21.42,8.07
2025-12-04 09:50:00,TANK_02,6.147,1.734,21.35,8.06
2025-12-04 10:00:00,TANK_02,6.145,1.732,21.56,8.25
2025-12-04 10:10:00,TANK_02,6.141,1.729,21.37,8.06
2025-12-04 10:20:00,TANK_02,6.145,1.73,21.56,8.22
2025-12-04 10:30:00,TANK_02,,1.73,21.66,8.01
2025-12-04 10:40:00,TANK_02,6.177,1.737,21.39,8.15
2025-12-04 10:50:00,TANK_02,6.165,1.735,21.49,8.2
2025-12-04 11:00:00,TANK_02,6.162,1.734,21.68,8.09
2025-12-04 11:10:00,TANK_02,6.149,1.754,21.59,8.11
2025-12-04 11:20:00,TANK_02,6.164,1.74,21.75,8.13
2025-12-04 11:30:00,TANK_02,6.165,1.746,21.94,8.16
2025-12-04 11:40:00,TANK_02,6.161,1.74,22.12,8.03
2025-12-04 11:50:00,TANK_02,6.165,1.761,22.19,8.04
2025-12-04 12:00:00,TANK_02,6.159,1.759,21.8,8.22
2025-12-04 12:10:00,TANK_02,6.166,1.747,21.94,8.05
2025-12-04 12:20:00,TANK_02,6.168,1.756,22.03,8.07
2025-12-04 12:30:00,TANK_02,6.172,1.768,22.05,8.05
2025-12-04 12:40:00,TANK_02,6.182,1.747,22.27,8.05
2025-12-04 12:50:00,TANK_02,6.171,1.743,22.36,8.03
2025-12-04 13:00:00,TANK_02,6.157,1.742,22.38,7.9
2025-12-04 13:10:00,TANK_02,6.146,1.761,22.48,8.08
2025-12-04 13:20:00,TANK_02,6.152,1.781,22.39,7.85
2025-12-04 13:30:00,TANK_02,6.155,1.785,22.41,7.73
2025-12-04 13:40:00,TANK_02,6.161,1.785,22.7,7.8
2025-12-04 13:50:00,TANK_02,6.175,1.797,22.81,7.98
2025-12-04 14:00:00,TANK_02,6.184,1.794,22.64,7.76
2025-12-04 14:10:00,TANK_02,6.19,1.801,23.02,7.88
2025-12-04 14:20:00,TANK_02,6.176,1.812,22.83,8.01
2025-12-04 14:30:00,TANK_02,6.177,1.799,22.93,8.08
2025-12-04 14:40:00,TANK_02,6.18,1.799,23.22,7.89
2025-12-04 14:50:00,TANK_02,6.188,1.791,23.28,7.81
2025-12-04 15:00:00,TANK_02,6.177,1.791,23.2,7.9
2025-12-04 15:10:00,TANK_02,6.168,1.802,23.1,7.86
2025-12-04 15:20:00,TANK_02,6.152,1.804,23.18,7.97
2025-12-04 15:30:00,TANK_02,6.14,1.807,23.44,7.87
2025-12-04 15:40:00,TANK_02,6.133,1.797,23.41,7.94
2025-12-04 15:50:00,TANK_02,6.119,1.805,23.63,7.72
2025-12-04 16:00:00,TANK_02,6.135,1.793,23.52,7.8
2025-12-04 16:10:00,TANK_02,6.125,1.802,23.67,7.8
2025-12-04 16:20:00,TANK_02,6.12,1.795,23.6,7.89
2025-12-04 16:30:00,TANK_02,6.115,1.778,23.91,7.8
2025-12-04 16:40:00,TANK_02,6.129,1.793,23.5,7.75
2025-12-04 16:50:00,TANK_02,6.131,1.789,23.67,7.66
2025-12-04 17:00:00,TANK_02,6.109,1.797,24.03,7.83
2025-12-04 17:10:00,TANK_02,6.103,1.801,24.05,7.68
2025-12-04 17:20:00,TANK_02,6.099,1.806,23.99,7.58
2025-12-04 17:30:00,TANK_02,6.093,1.809,24.13,7.51
2025-12-04 17:40:00,TANK_02,6.087,1.799,23.93,7.65
2025-12-04 17:50:00,TANK_02,6.283,1.803,24.2,7.57
2025-12-04 18:00:00,TANK_02,6.093,1.808,24.04,7.8
2025-12-04 18:10:00,TANK_02,6.082,1.8,24.02,7.73
2025-12-04 18:20:00,TANK_02,6.087,1.807,24.07,7.82
2025-12-04 18:30:00,TANK_02,6.088,1.811,24.24,7.76
2025-12-04 18:40:00,TANK_02,6.093,1.799,24.28,7.68
2025-12-04 18:50:00,TANK_02,6.114,1.808,24.4,7.61
2025-12-04 19:00:00,TANK_02,6.109,1.823,24.15,7.77
2025-12-04 19:10:00,TANK_02,6.098,1.827,24.26,7.79
2025-12-04 19:20:00,TANK_02,6.116,1.816,24.18,7.78
2025-12-04 19:30:00,TANK_02,6.123,1.833,24.51,7.54
2025-12-04 19:40:00,TANK_02,6.121,1.826,24.23,7.64
2025-12-04 19:50:00,TANK_02,6.129,1.832,24.17,7.85
2025-12-04 20:00:00,TANK_02,6.12,1.825,24.29,7.7
2025-12-04 20:10:00,TANK_02,6.12,1.828,24.34,7.76
2025-12-04 20:20:00,TANK_02,6.108,1.835,24.25,7.66
2025-12-04 20:30:00,TANK_02,6.103,1.818,24.25,7.76
2025-12-04 20:40:00,TANK_02,6.115,1.824,24.18,7.65
2025-12-04 20:50:00,TANK_02,6.099,1.825,24.26,7.76
2025-12-04 21:00:00,TANK_02,6.099,1.835,24.38,7.74
2025-12-04 21:10:00,TANK_02,6.105,1.835,24.0,7.56
2025-12-04 21:20:00,TANK_02,6.084,1.838,24.14,7.8
2025-12-04 21:30:00,TANK_02,6.096,1.841,23.98,7.77
2025-12-04 21:40:00,TANK_02,6.076,1.833,24.19,7.75
2025-12-04 21:50:00,TANK_02,6.084,1.839,23.87,7.66
2025-12-04 22:00:00,TANK_02,6.084,1.822,24.07,7.65
2025-12-04 22:10:00,TANK_02,6.096,1.819,24.14,7.93
2025-12-04 22:20:00,TANK_02,6.095,1.819,24.1,7.57
2025-12-04 22:30:00,TANK_02,6.116,1.806,23.86,7.78
2025-12-04 22:40:00,TANK_02,6.108,1.814,24.01,7.73
2025-12-04 22:50:00,TANK_02,6.116,1.815,23.91,7.59
2025-12-04 23:00:00,TANK_02,6.126,1.821,23.67,7.57
2025-12-04 23:10:00,TANK_02,6.119,1.829,23.53,7.6
2025-12-04 23:20:00,TANK_02,6.117,1.815,23.6,7.74
2025-12-04 23:30:00,TANK_02,6.113,1.807,23.65,7.73
2025-12-04 23:40:00,TANK_02,6.102,1.799,23.64,7.85
2025-12-04 23:50:00,TANK_02,6.099,1.81,23.57,7.82
2025-12-05 00:00:00,TANK_02,6.106,1.815,23.5,7.75
2025-12-05 00:10:00,TANK_02,6.124,1.793,23.36,7.79
2025-12-05 00:20:00,TANK_02,6.121,1.791,23.38,7.83
2025-12-05 00:30:00,TANK_02,6.127,1.814,23.33,7.86
2025-12-05 00:40:00,TANK_02,6.132,1.816,23.19,7.8
2025-12-05 00:50:00,TANK_02,6.134,1.827,23.32,7.79
2025-12-05 01:00:00,TANK_02,6.136,1.826,22.96,8.0
2025-12-05 01:10:00,TANK_02,6.111,1.823,23.0,7.93
2025-12-05 01:20:00,TANK_02,6.103,1.818,22.9,7.93
2025-12-05 01:30:00,TANK_02,6.108,1.815,23.01,8.03
2025-12-05 01:40:00,TANK_02,6.117,1.799,22.78,7.96
